NAME	monocyte	T cell	hematopoietic stem cell	granulocyte	erythrocyte	B cell	macrophage	Fraction A pre-pro B cell
Prkd2	1	33.343008904058	1	1	1	49.8683035001692	1	140.234507887954
Prkx	67.0856671575248	1	1	1	1	1	1	1
Prmt6	1	1	1	1	1	1	1	56.8245914162505
Prodh	1	1	1	1	1	1	1	64.1524475329613
Prpf3	1	1	1	1	1	30.6121022216632	1	1
Prpf31	1	1	33.4511535559293	1	1	52.5772547995086	1	1
Prpf6	34.1070067928289	67.0199590143287	23.9042728965448	1	1	44.7588006989169	1	75.5815007921579
Prps2	1	62.9057181924822	21.7891108861758	1	1	72.9382322806462	60.3355871689443	1
Prr11	1	1	27.5917818905401	1	1	47.2817343101292	1	1
Prr5	1	1	1	1	1	1	119.668612120447	1
Prrc2b	1	60.0841504951984	1	1	1	35.385309294322	41.7828760812672	47.7348911392204
Prss30	1	1	1	1	1	1	58.9714203637016	1
Prss34	1	1	1838.52797569273	1	68.8465266811069	1	1	1
Prss57	1	1	86.781060132246	1	1	1	1	1
Prtn3	102.932104720057	30.051200098998	1677.84003087557	89.3508592989694	62.8877306101013	1	1	1
Psat1	1	1	39.9348498550292	1	1	85.1203167872127	1	1
Psen2	1	40.2576150268298	1	1	1	1	1	62.984391006756
Psip1	1	106.498966231676	108.394981244499	1	1	188.531540214642	43.9658375181065	72.8935463938003
Psme3	44.4075797773284	48.6108166325368	92.800199227941	1	382.615446054055	72.3685121937865	52.8760551523125	38.3370445969706
Psmf1	1	1	35.5240196946186	1	55.7592765486967	32.3960965715051	1	1
Psmg1	1	42.9306572744714	35.7743897196551	1	1	34.8672200101305	1	1
Psmg2	1	1	42.9522347556078	1	1	45.4796723159131	1	1
Psrc1	1	1	1	1	1	46.0348342219435	1	1
Ptcd3	1	1	1	1	1	1	1	39.1256860545509
Ptdss2	1	1	39.8616533726042	1	1	1	1	56.4812382985104
Ptgr1	35.3274581684026	1	63.4144959326247	1	1	252.255710394012	1	803.742858670345
Ptgr2	1	1	21.0249580939058	1	1	1	1	44.5223992807913
Ptgs1	1	1	35.8508165411571	1	1	1	1	1
Ptms	120.51757518547	1	97.1588185762588	38.1192002843616	1	1	521.790707331389	1
Ptpla	1	1	41.7413922644734	1	1	1	1	1
Ptplad2	186.427244641788	1	38.2749123556344	95.5270502718523	1	1	1	1
Ptplb	1	1	54.6577830815294	66.0258250542301	1	29.8303303745668	1	1
Ptpn2	40.6010239862783	74.2218735060992	42.1430414775647	1	1	43.1304615432181	1	88.7743920557535
Ptpn22	45.7921810375413	124.910062359821	1	1	1	1	1	1
Ptpn7	1	62.9989222179571	83.5235636476957	1	1	62.7438693371759	1	201.881720298662
Ptprcap	1	913.72944951211	105.683824853167	1	70.8270950584088	1219.53247600963	641.298605206742	1775.20806751499
Ptpre	105.061282168651	1	78.0724287017115	119.293027926423	1	1	86.1190643859291	1
Ptprf	1	1	1	1	1	1	64.7824106490417	1
Ptprj	66.1044570106784	1	1	1	1	1	63.9337993775601	1
Ptpro	106.195294588232	1	1	1	1	1	1	1
Ptprs	1	1	1	1	1	1	133.068703230441	1
Ptrh2	1	1	37.5953562103786	1	1	36.4833122199212	1	1
Pttg1	72.742407225049	79.5817371512003	37.8966526222796	1	230.988919502157	37.1698052567849	53.8596243491258	1
Pura	1	1	1	1	1	1	45.1535639046812	1
Pwwp2a	1	1	22.0166821157876	1	1	46.1399993533529	1	1
Pxn	54.5355462242241	1	45.0264815165543	97.4510879095966	1	1	53.7325269184002	53.7022648729765
Pydc3	58.3688889898858	115.197478608134	1	1	1	1	1	1
Pygl	139.922776414556	1	77.0610728594667	357.881388418629	1	1	1	1
Qdpr	1	1	31.5931140297077	1	1	51.112302922068	73.9891544189299	1
Qrsl1	1	1	1	1	1	36.8544811531679	1	1
Qsox1	1	1	1	47.0389019306251	1	1	1	1
Rab11fip2	1	1	1	1	1	1	27.3306789014799	1
Rab22a	1	1	21.3913275308436	1	1	1	1	1
Rab27a	42.3879082061215	1	51.6996557911523	81.7924711631325	1	1	42.683961149096	1
Rab28	1	1	56.0204493865498	78.5446702970453	1	36.5688345277402	1	66.1938094920632
Rab31	47.4662002537809	1	21.749827705107	54.0682225906711	1	1	1	1
Rab32	97.9143283195282	1	50.0129211979948	50.9800019082329	1	1	1	1
Rab33b	1	1	1	1	1	1	130.567647819164	41.0013532466395
Rab3d	67.1124101747292	1	55.2152670746339	143.144755466791	1	1	61.5696558172003	1
Rab3gap1	1	1	1	1	1	1	47.2846231476505	74.1249411435414
Rab3il1	1	1	1	1	55.5290019533139	1	1	1
Rab44	1	1	44.1049950964344	48.9114979774711	1	1	1	1
Rab5b	1	1	1	44.7088976255162	1	1	1	1
Rab6b	1	1	1	1	1	1	52.5053050312867	1
Rab7l1	44.9360733112842	1	1	1	1	1	1	1
Rab8b	65.4994940169812	46.3842239262501	42.4648270010143	67.4484956525246	1	1	40.5762421536466	1
Rabep2	1	1	1	1	1	43.6548756525085	1	1
Rabgap1	1	1	1	1	1	1	1	40.3363721077265
Rabif	1	1	22.8907997430754	1	1	1	1	59.7230986814449
Rabl5	1	1	1	1	1	104.21162321039	1	72.5798122920712
Racgap1	1	46.2452296490923	112.268354702872	1	1	201.313862525731	1	1
Rad1	1	1	1	1	1	30.4285199580805	1	1
Rad23a	60.4388202426043	77.4018036582856	214.227593791468	1	795.628843636701	91.6280782650389	64.3534459171943	102.126442315303
Rad50	1	61.2704302615698	58.5787284269571	1	1	85.8282279381681	1	108.072055812308
Rad51	1	1	40.5271886453562	1	1	81.0435882923012	1	1
Rad51ap1	1	1	55.1369871051565	1	1	73.9575373965358	1	1
Rad51l3	1	1	1	1	1	1	35.006751066049	1
Rad9	1	1	1	1	1	34.154113789141	1	1
Rag1	1	1	1	1	1	59.463776716342	1	274.00904453479
Rag2	1	1	1	1	1	54.2856685939022	1	135.982521010796
Ralb	106.258417895626	1	57.1237121637176	101.665832721738	1	1	1	1
Ralgps2	1	1	1	1	1	149.829206035574	43.3054695078903	1
Ranbp10	1	1	33.907710096019	1	103.123546244295	1	1	1
Ranbp2	1	1	35.5657273593979	1	1	33.5829811914016	1	1
Ranbp9	32.5804351832631	1	20.9405192219504	46.4048739209152	1	1	1	1
Rangap1	1	66.9205008714385	71.978462705611	1	1	116.258387347971	1	1
Rangrf	1	1	26.0656758260225	1	1	1	1	1
Rap2a	37.7900800827328	1	1	1	1	1	1	1
Rap2b	78.3117176804821	57.7358643111768	25.9626502693048	1	1	1	1	46.6964348108956
Rap2c	41.8292666498081	1	27.6597513033361	55.3142469066455	1	1	1	1
Rara	129.643649397379	38.7225720816829	1	1	1	1	46.0892512940948	1
Rarg	72.2477164189685	1	1	1	1	1	1	1
Rasa1	1	54.1305750873292	1	1	1	39.6000517263595	1	1
Rasa2	1	30.6516772165631	1	71.0970584708258	1	1	1	51.0000326584967
Rasal3	1	93.1957587218122	1	1	1	1	42.3078514619811	1
Rasgrp4	73.4805399438252	1	1	115.534634505534	1	1	1	1
Rassf2	1	1	23.1835228181484	56.2220626280376	1	1	1	1
Rassf3	69.0640883085739	1	26.4139472352816	59.6669347701247	1	1	1	1
Rassf4	246.000687123157	1	52.2203593499329	1	1	1	130.676477325327	1
Rbks	51.6401416707717	1	1	1	1	1	1	1
Rbl1	1	1	30.3922468867575	1	1	53.7703580264171	1	1
Rbl2	1	55.8574623038141	1	1	1	1	1	1
Rbm14	1	1	31.916951942103	1	1	52.0882160808411	1	1
Rbm18	1	1	1	1	1	1	1	48.7405275036151
Rbm28	45.3660240892879	47.1936019778978	37.8003360383777	1	1	59.6108699073421	1	1
Rbm34	1	34.8448641640728	25.7465169247356	1	1	47.0848125531875	1	73.2263585465768
Rbm47	40.3463485989254	1	1	1	1	1	48.4832575544807	1
Rbmx2	1	1	1	1	1	36.7166416664153	1	1
Rc3h1	1	1	1	1	1	30.9217597071985	1	1
Rcc1	1	1	34.1115536400027	1	1	91.2668174424871	1	1
Rcl1	1	28.977871876336	26.6695488379642	1	1	23.8541173954981	1	1
Rcn1	1	49.2925478417281	27.0487613259773	1	1	1	1	1
Rdh12	1	1	1	40.6071299276466	1	1	1	64.581435512373
Rdh14	1	1	1	1	1	1	1	38.3476968807031
Rdm1	1	49.740369772412	42.0406980051969	1	1	87.9235236865578	1	1
Reep4	1	1	42.4168619507719	1	1	52.8967822879439	1	1
Relb	1	1	1	1	1	1	1	78.8819541325296
Rell1	43.7277304726622	1	42.2420471999522	54.5259547307532	1	39.9239847572002	259.12333997476	1
Relt	39.4268932949392	1	21.8946679414601	1	1	1	1	1
Renbp	1	1	1	1	1	1	1	48.2616895276531
Retnlg	446.256600025134	432.15587883995	357.555271898172	15537.8418490274	1503.85514554285	424.303055509705	602.434659219992	197.607828557541
Rexo2	147.735346052869	194.863838594188	155.995702036429	1	1	95.8850587872856	400.868259491219	1
Rfc3	1	1	47.4798615705869	1	1	128.535673566972	1	68.2951878552741
Rfc4	1	1	80.1329488441257	1	1	138.003605862776	1	1
Rfc5	1	1	72.501385688239	1	1	92.5230560712986	1	1
Rfesd	1	1	1	1	1	1	33.6369170737593	1
Rffl	1	1	22.2606503888434	34.8241501829496	1	1	1	1
Rfk	1	1	26.0607242169725	1	43.4787614205676	45.300460370723	43.2372006592019	91.5522601736574
Rftn1	1	1	1	1	1	57.6819919076674	91.4266930653877	83.8641479348433
Rfwd3	1	1	32.7481072034994	1	1	59.7544105326643	1	1
Rfx7	1	1	1	1	1	35.9798689935876	1	1
Rg9mtd1	1	1	1	1	1	33.7946009472594	1	1
Rgl1	1	1	1	1	1	1	33.2223952048912	1
Rgl2	36.0515697577967	1	33.544713037983	49.0193022051411	1	1	1	1
Rgs1	1	52.2555084044302	1	1	1	1	53.3864582738127	1
Rgs10	292.47874155775	243.788198940254	108.918592357154	1	1	69.1578434519657	419.246999631054	1
Rgs14	46.3440109774778	1	23.3983571897093	53.4849063867699	1	1	1	1
Rgs18	55.1302855067316	1	91.3022363944298	140.751339478485	1	1	128.576364545639	1
Rgs3	1	47.7240684915997	1	1	1	1	1	1
Rhbdf2	1	1	1	1	1	1	39.6483271991225	1
Rhd	1	1	202.600614665003	1	89.2212967903552	1	1	1
Rhobtb2	1	1	1	1	1	1	38.0321451958647	1
Rhof	1	54.6382940213889	1	1	1	1	1	1
Rhoh	1	94.4730501754712	1	1	1	200.137746967489	72.6403783222381	127.36837032995
Rhot1	1	1	1	1	1	30.0986751328338	1	1
Rhou	1	1	1	48.1700527011266	1	1	1	1
Rilpl1	1	1	1	1	1	1	52.4361100248924	1
Rin2	37.8018776275553	1	1	1	1	1	1	1
Rin3	82.3550413434276	1	38.0643941378576	73.4657138894096	1	1	1	1
Riok3	91.6467061536866	38.4603281466478	97.4169119667702	130.193942924487	369.588810922617	44.1619914261196	46.8389322085963	88.6609189025578
Ripk3	1	1	25.3350214993237	1	1	28.7996865586762	1	81.8981364881614
Rit1	49.0500788824071	1	23.7548737565901	47.7959220043895	1	1	1	37.4053023741361
Rlf	1	1	1	70.9412831819435	1	1	1	1
Rmi1	1	1	19.9975115072785	1	1	1	1	1
Rmnd5a	1	1	1	1	1	1	43.4171040094549	1
Rnase4	1	1	1	1	1	1	1	73.8822475054616
Rnase6	275.986669898461	1	74.8765517345303	1	1	62.8930805467001	1496.80248040729	1
Rnaseh2b	1	1	118.519592777621	1	1	105.616438135029	1	1
Rnd3	40.8785500434797	1	1	1	1	1	163.562987510373	1
Rnf10	64.7568695897075	1	83.356908573552	58.032452187478	482.153850298174	52.8656714604114	84.8316143095281	75.8145535047086
Rnf103	1	1	1	1	1	1	1	47.2408204389483
Rnf11	1	1	1	1	79.959147127836	1	1	1
Rnf122	1	1	1	1	1	1	67.240192481705	1
Rnf13	70.970439389268	1	37.1186362567933	62.7037729047061	1	1	172.248431639487	1
Rnf138	1	111.336029999427	36.0659382061795	1	1	54.197580828427	36.4963342074332	78.4231917532927
Rnf139	1	1	24.0073387885803	1	1	1	1	1
Rnf144a	1	1	22.4152913145308	66.2592178847616	1	1	1	1
Rnf145	1	50.3381817741953	1	1	1	1	1	1
Rnf149	115.594036098738	1	28.52529107682	46.9768803034932	1	1	43.19961783837	1
Rnf166	82.0137798170735	76.9524625981941	57.6589833017814	44.8903639322334	1	1	60.6939023382824	1
Rnf2	1	1	24.7014843351815	1	1	50.6140933572668	1	104.591176021416
Rnf26	1	1	74.7357695641661	1	1	76.8055521560131	33.259344252517	1
Rnmt	1	1	25.9582888219705	1	1	1	1	1
Rnpep	206.665592921976	1	90.5873183791245	69.1178310299049	1	31.8827442057835	1	63.5423713488575
Robo3	1	1	1	1	1	1	54.9776384735215	76.5589503184599
Rogdi	37.4069587808031	1	53.4313897125313	98.6731790576498	1	1	95.4615804844739	1
Rp2h	69.0958827005135	1	30.4732237406483	46.3619903738794	1	1	47.2786543590118	1
Rpa1	1	57.3856170282631	70.8023792632753	1	1	114.018773213329	1	1
Rpa2	1	1	81.3132736142937	1	1	126.616743215759	1	1
Rpain	1	1	33.2644642603119	1	1	28.5632510629535	1	1
Rpap3	1	1	1	1	1	35.4414728983371	1	1
Rpl34	1	38.7317597339975	21.8568250585139	1	1	43.1921741047854	41.1988358001339	1
Rpl3l	1	1	1	1	1	1	1	59.1650112527023
Rpp30	1	1	33.9694277458685	1	1	50.0230166196667	1	1
Rprd2	1	1	23.1017706209342	1	1	1	1	1
Rps6ka1	97.2300468607932	50.238290970096	86.4088282923526	97.5719263174471	1	1	234.952898114028	1
Rps6ka4	39.3445013244457	1	1	1	1	1	46.6123920049253	1
Rptor	1	1	1	1	1	1	1	74.9550169875877
Rras	45.2146263372121	1	1	1	1	1	1	1
Rras2	1	74.464199548574	1	1	1	29.1204568403533	1	1
Rrm1	1	1	126.539282328521	1	1	250.32707050805	1	1
Rrm2	1	1	361.025797737465	1	1	688.045203710765	1	1
Rrm2b	1	1	1	1	1	61.1064604927965	1	61.1060779043961
Rsad2	1	1	1	1	890.880679150038	1	1	1
Rsph1	1	1	1	1	1	95.2629708179079	1	90.4742283851452
Rsph9	1	1	1	1	1	111.277063112453	1	108.486800523053
Rspry1	1	1	22.8382228657531	1	1	1	1	1
Rtcd1	1	1	28.4312550958911	1	1	46.7138221131336	1	1
Rtp4	115.571650460475	1	1	1	1	1	1	46.9846468117489
Runx2	1	1	1	1	1	1	920.905723476788	1
Runx3	1	120.477807268813	24.1828601936642	1	1	1	76.3808095548675	1
Ruvbl2	1	45.3764091233763	54.2274027433054	1	1	77.9955189459832	1	63.7285339316021
S100a1	57.0552933429983	1	77.520411048697	1	1	1	1	1
S100a11	1431.64887788687	571.838287011276	1259.38879809195	5925.06470935117	366.67318906504	269.774591535104	854.687638766244	229.007936628006
S100a4	2207.32005830614	163.860185090326	273.462369836143	1	1	1	76.0938354819861	1
S100a6	3266.05839090256	538.156099234108	615.424445048016	4249.31338654262	485.697646728207	130.974943451105	903.681304001316	153.218800557127
S100a8	3838.28053693531	3149.89131533984	48027.0597439654	217388.850238641	8177.03579489986	3094.6838149761	3508.06585457142	1360.68216320215
S100a9	3103.04956315842	2549.01407197444	34656.6956701925	155336.52144396	7061.55378298905	2511.08123675292	3004.80943748477	1306.91986946467
S1pr1	1	73.8532031086124	1	1	1	46.8471896124459	1	68.7299321707756
Sacm1l	1	1	20.789573519014	1	1	1	1	41.7863379589852
Samd3	1	118.373886363492	1	1	1	1	1	1
Samsn1	148.25903101307	1	74.4704937830032	142.339929886721	1	1	166.271627971579	1
Sap30bp	1	1	1	1	1	36.9485272701799	1	1
Sap30l	1	1	1	1	1	26.6332305225635	46.0405839760607	1
Satb1	1	178.836410483357	26.1279694344988	46.44450096573	1	1	54.6455300105758	78.9819223894636
Sbk1	1	1	1	1	1	75.8900541913959	1	93.7761696722298
Sc4mol	1	1	1	48.3921139246916	1	1	95.4860138087738	1
Scaf1	1	1	1	1	1	1	1	33.3480936947353
Scaf8	1	1	1	1	1	1	1	34.09147130551
Scamp4	1	1	1	1	1	1	32.3210860182265	1
Scap	1	1	1	1	1	1	93.6513733579858	57.4853973940908
Scarb1	81.1097649897407	1	42.3079708610408	1	1	1	62.9114022356781	1
Scarb2	61.7202619701074	1	25.4667855051212	1	1	1	68.6474757717454	1
Scd1	1	1	1	1	1	43.3922100287324	1	1
Scd2	1	1	1	1	1	29.3163258243922	42.3118875427005	1
Sclt1	1	1	1	1	1	30.9921656717535	1	1
Scn2b	1	1	1	1	1	1	1	50.5917269491013
Scoc	1	1	40.7477838356369	1	1	1	46.4883375690932	1
Scpep1	76.4531598194983	1	1	1	1	1	179.410174553881	1
Scrg1	1	1	1	58.9819434020739	1	1	1	1
Sdc1	1	1	1	1	1	41.5854626280604	1	1
Sdc3	42.2427032773396	1	1	1	1	1	1	1
Sdc4	1	1	1	1	1	176.444290359442	239.37004759547	388.920406140944
Sdccag8	34.1492653935427	1	1	1	1	1	1	1
Sec14l1	39.2535009554005	1	1	1	1	1	1	1
Sec24c	1	1	1	1	1	1	44.690814452129	1
Sec24d	1	1	1	1	1	1	64.3645768053106	1
Sec61g	881.660990620016	475.918543350718	903.253883253929	251.156507893502	3007.98462560801	636.83649725026	1225.18341364597	564.495825332179
Sec63	30.4563592475879	1	27.6616648441035	1	1	134.875571504874	48.6880304395852	321.685946466375
Secisbp2l	40.7116422349978	1	1	1	1	1	49.5440221223652	1
Sel1l	31.7590920859675	1	24.9670675228803	1	1	1	1	1
Selenbp1	52.0282702830669	1	46.0250541345075	1	44.1282286797312	1	1	29.2798099516718
Sell	274.598836031652	328.731089260524	135.483559229339	121.299261907808	1	102.188126292523	672.730319121936	1
Selm	1	1	28.2989346653442	1	1	1	1	325.218531656149
Sema4a	106.428910328796	74.6994609107766	60.4943644018617	67.9586644990277	1	1	1	1
Sema4b	1	1	1	1	1	1	46.7389312572567	1
Sephs1	1	1	33.6435906203531	1	1	80.7411019624285	1	1
Sept1	1	520.651544944052	64.6211416962848	82.2883989089847	1	146.335452412377	266.387963274098	210.268479923228
Sept6	35.6159786638538	228.322165998619	43.4839129289649	1	1	134.593581536176	129.120227196384	176.466934470521
Sepx1	1550.68327599266	133.142862621631	590.792156284115	1842.15307766176	173.996575757872	153.777487235706	171.285025862732	74.4400348696064
Serf1	1	1	20.6967279241478	1	1	1	1	1
Serhl	1	1	20.4895193298316	1	1	1	42.0675219458374	1
Serinc1	69.2574536371415	64.0334095484013	59.2687399184325	1	177.823829142182	34.2391829429093	110.331083085069	78.2652462282571
Serinc5	1	1	1	1	1	39.0465127760227	58.399335089818	1
Serpina3g	1	129.094264407254	1	1	1	1	1	1
Serpinb10.ps	96.051542914443	1	36.5640370724461	59.3118513714034	1	1	1	1
Serpinb1a	52.8712325450597	1	315.972980183649	474.606419887456	1	87.1600138929167	1	84.9260526457907
Serpinb6a	1	1	1	38.9165140756405	1	1	1	1
Serpinb6b	1	94.1293555515385	1	1	1	1	1	1
Serpinf1	1	1	1	1	1	1	1	59.4850637076395
Sesn1	1	46.2717338136207	26.470959481301	1	1	44.0807340679718	1	81.8567504291118
Setd7	1	1	1	1	1	1	54.3377254910544	1
Setd8	83.1494613666206	1	100.546094414458	85.9613822490378	1	81.709991997811	1	1
Setdb1	1	1	1	1	1	1	1	60.8827803075256
Sf3a1	1	39.5641671813101	31.7513605196957	1	1	56.2478519385602	1	1
Sf3a2	1	1	35.462287342048	1	1	65.9201494899816	1	1
Sfpi1	532.484749848585	1	312.359268728043	477.738559343472	24.3713202278268	97.3620460541844	147.655741380136	73.2012039962223
Sft2d2	1	1	1	1	1	1	39.7108765581474	97.1270799993504
Sfxn3	33.0951935474644	1	1	1	1	1	1	1
Sgk1	64.1881509385865	1	1	1	1	64.7519182497987	1	245.929954701529
Sgms2	1	1	23.2134190803104	45.930460842027	1	1	1	1
Sgol1	1	1	51.6691546575974	1	1	92.5479353682339	1	1
Sgol2	1	1	53.5875157091574	1	1	92.8055632062889	1	1
Sgpl1	54.7870321514343	1	1	1	1	1	1	1
Sh2d1a	1	196.437532793375	1	1	1	1	1	1
Sh2d2a	1	84.2654982456151	1	1	1	1	1	1
Sh3bgr	1	1	1	1	1	1	105.630839370795	1
Sh3bp5	38.4680359538313	1	1	42.1139358977003	1	51.3013803114571	1	189.163464073127
Shcbp1	1	1	37.053462224807	1	1	86.022135482108	1	1
Shisa5	504.854873465753	1375.43373911033	113.803411340226	62.9116477552038	88.0834443801284	258.023969371919	211.799971903448	376.443853765223
Shoc2	1	1	30.4947363211888	35.1942084504143	1	27.4047708573974	1	46.3482898286857
Sidt1	1	60.4610972874044	1	1	1	1	1	1
Sidt2	49.3868713493803	1	1	46.1629102698762	1	1	1	34.7031230579759
Sigirr	1	1	1	1	1	30.7329481339525	1	96.7107893075976
Siglece	1	1	34.4794550079575	111.079751159302	1	1	1	1
Siglecg	1	1	1	1	1	112.891586717432	1	97.6406702645157
Siglech	1	1	1	1	1	1	2217.55609266824	1
Sigmar1	1	1	34.3134898701506	1	1	1	97.4881821936613	1
Sik1	87.2319043453716	73.048867289465	1	1	1	66.7214767958236	224.123509879878	1
Sil1	1	1	1	1	1	1	55.3200785066671	1
Sirpa	225.798656681931	1	68.1915874681887	90.4892039729885	1	1	119.858573746351	1
Sirpb1b	89.359121103183	1	1	1	1	1	1	1
Sirt1	1	1	1	1	1	1	1	47.8576978554617
Sirt3	1	1	23.7802222487357	1	1	1	1	72.1873127896359
Sit1	1	54.277625003031	1	1	1	54.7608693922859	1	298.896507837008
Ska1	1	1	56.4676653833345	1	1	57.1608824456105	1	1
Skap1	1	282.991774796451	1	1	1	1	1	1
Skil	1	47.3782708119843	1	1	1	1	1	1
Skint3	51.2256006594277	1	1	1	1	1	1	1
Sla2	1	1	1	1	1	1	99.6253492182013	1
Slain2	46.6096378199138	42.0578237023339	35.8621202109375	1	1	42.9442093281188	1	1
Slamf6	1	1	1	1	1	32.3194664396737	1	157.64637558562
Slamf7	1	1	1	1	1	169.009432916002	1	303.647693848301
Slamf8	53.627519627351	1	1	1	1	1	1	1
Slamf9	1	1	1	1	1	1	109.307581628921	1
Slc11a1	47.6791340846284	1	1	1	1	1	1	1
Slc12a3	1	1	1	1	1	1	1	85.8927636443241
Slc15a3	1	1	1	1	1	1	56.406927704796	1
Slc15a4	33.4615388749735	1	1	1	1	1	63.6494820974927	1
Slc16a1	1	1	49.7951424184207	1	45.4547860041857	139.807909872983	1	51.3057807986631
Slc16a10	50.7420531471639	1	42.6922357532975	1	77.5750677373169	1	1	1
Slc16a3	33.437784303123	1	1	88.8425858148614	1	1	1	1
Slc16a6	1	1	29.3975062787654	1	1	1	1	1
Slc20a1	1	1	22.5838169135362	1	1	1	1	1
Slc24a5	1	1	1	1	1	34.104293236565	1	64.2520950084663
Slc25a24	1	1	30.5042045290199	75.2514808720236	1	1	45.1876472319734	1
Slc25a37	1	1	220.999109500642	1	367.641414906602	29.6638637561322	1	37.1545766146829
Slc25a38	1	1	37.0023927303781	1	1	1	1	1
Slc25a39	1	1	50.1447004847013	1	203.659627187448	1	31.1502169282021	1
Slc27a1	1	1	1	1	1	1	72.8201703111312	1
Slc27a4	1	1	1	74.4123952207993	1	1	1	1
Slc29a3	52.7687747443281	1	24.2102115388979	1	1	1	121.247499233764	1
Slc2a3	1	1	1	138.636389997212	1	1	47.3411191957431	1
Slc2a6	43.8151177513694	1	1	1	1	1	1	1
Slc30a5	1	1	29.3029107187144	1	1	80.7344550862	66.3302724345472	225.730039435585
Slc30a9	1	1	41.0208153246739	1	1	24.7765197357583	1	1
Slc31a1	27.2258144648431	1	1	1	1	1	1	1
Slc31a2	38.6513700938773	1	30.5306321952898	94.4137523812419	1	1	1	1
Slc35a5	1	1	1	45.7184914742424	1	1	1	1
Slc35b2	1	1	34.9544376654608	1	1	37.1487030271106	1	1
Slc35c1	35.4767740464043	1	24.0716026307617	1	1	1	1	1
Slc35e1	1	1	22.1398892697434	38.9762401986125	1	1	1	1
Slc38a9	1	1	1	1	1	1	47.277973732831	1
Slc39a1	1	1	1	1	1	1	1	54.2273673852717
Slc39a11	1	1	34.2270661622603	1	1	1	1	1
Slc39a6	1	1	1	1	1	1	36.8414247662291	1
Slc40a1	1	1	27.7464015953459	91.224169515098	1	1	1	1
Slc43a1	1	1	58.014657732221	1	1	1	1	1
Slc43a2	59.9348871115252	1	1	1	1	1	1	1
Slc43a3	1	1	70.5806035840577	1	1	67.651221202003	1	67.0948738440923
Slc46a3	1	1	1	1	1	1	47.1790038517539	1
Slc48a1	56.8130156441722	1	105.645923966726	1	230.00393593569	54.8894290290511	44.5419501412969	1
Slc4a1	1	1	248.766994197537	1	569.996813995116	1	1	1
Slc4a7	1	1	1	1	1	38.6063697745738	1	1
Slc6a13	1	1	1	34.3413225667886	1	1	1	1
Slc6a6	74.0233915760607	1	25.6021202999261	60.3566353473716	1	1	84.8037180140749	1
Slc7a11	1	1	1	72.6682837383823	1	1	1	1
Slc7a7	1	1	1	1	1	1	1	49.1285946546712
Slc9a1	1	1	1	1	1	1	28.8533485728989	1
Slc9a9	1	1	1	1	1	1	37.3549006808886	1
Slco3a1	1	53.5950085988154	1	1	1	1	57.1587843508659	1
Slfn1	202.386080781883	78.4627341623444	1	150.032209498134	1	1	1	1
Slfn14.ps	1	1	1	1	120.925153712526	1	1	1
Slfn4	1	1	1	140.414823205265	1	1	1	1
Slfn5	307.321657273951	1	1	1	1	1	120.037618721494	1
Slfn8	74.7333719720542	35.0488726189675	1	1	1	1	77.6943318133416	1
Slit1	1	1	1	1	1	1	1	29.2166302583265
Slk	84.2967594873044	1	55.0903023287392	1	1	1	52.2739280566369	1
Slmap	1	1	34.1126631799603	40.2340515484388	1	32.2519568052898	1	1
Slpi	441.048320856286	73.4177242571324	385.865136893206	1563.62575957892	130.304142491499	58.2986868130245	278.832741884267	1
Slx1b	1	1	21.4028755000395	1	1	1	1	1
Smad4	35.1276415070498	1	1	1	1	1	1	1
Smad7	1	140.46277032758	1	1	1	58.6192824551833	125.877116900209	80.4762818311155
Smarca2	33.1845676096512	65.1852904894226	28.2865496371946	1	1	1	73.5754439308066	1
Smarca4	50.4173552937322	46.3669590973723	49.2668453020294	1	1	462.787685831198	61.6259356088385	1053.20864133217
Smarcad1	1	1	1	1	1	31.8150690366731	1	1
Smarcd1	1	1	1	1	1	57.6404040029812	1	1
Smc2	1	1	284.249536773483	1	1	391.582515589804	1	1
Smc5	1	1	31.3572514213919	1	1	46.8543596497487	1	1
Smox	1	1	59.3178353263529	1	214.73857819115	1	1	1
Smpdl3a	762.47206416478	156.932670339495	156.548002874806	116.265502644577	1	1	1	71.1207683103504
Smtnl2	1	1	1	1	1	1	1	219.872621593815
Snap23	88.6861963919844	1	36.7801109484094	66.6697495877828	1	41.4648821399514	34.1867876100619	1
Snca	1	1	249.429665403014	1	3216.86483848122	1	1	1
Snhg12	1	65.9697533297752	25.7454544688301	1	1	44.5932688637684	1	1
Snn	1	1	1	1	1	165.866868891118	90.6620225345459	355.304942056793
Snrnp35	1	1	1	1	1	34.4794862531207	1	1
Sntb2	1	39.5074768983902	1	1	1	1	1	1
Snx10	124.528761240398	1	69.3070074087013	65.4339946474684	1	1	1	1
Snx14	1	1	24.2760552074508	1	1	1	1	1
Snx15	1	1	34.5361144072493	1	148.524909523454	1	1	1
Snx18	38.3273186261412	1	32.3123565111952	73.1288681849731	1	1	169.492942067841	1
Snx27	32.2814462440255	1	1	1	1	1	1	1
Snx9	1	1	1	1	1	1	72.6241454217272	1
Soat1	118.401190752472	1	39.2867238494414	1	1	1	1	1
Socs1	1	55.7402364074692	1	1	1	1	1	1
Socs2	1	1	1	1	1	29.675373876618	1	145.647266804844
Socs3	40.3682676242535	75.2007550705949	1	1	1	1	1	1
Sord	1	1	47.3856268883096	1	1	39.6577164919509	1	1
